,song,album_name,artist,popularity,track_id,track_explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id_x,uri,track_href,analysis_url,duration_ms,time_signature,num_samples,duration,analysis_sample_rate,end_of_fade_in,start_of_fade_out,tempo_confidence,time_signature_confidence,key_confidence,mode_confidence,id_y,id,genres
1150,"How Deep Is Your Love - From ""Saturday Night Fever"" Soundtrack",How Can You Mend A Broken Heart,Bee Gees,73,3ZP18us6p6LHOZMG1LLUjF,False,0.594,0.5,5,-5.586,0,0.0255,0.076,9.86e-05,0.184,0.537,104.996,audio_features,3ZP18us6p6LHOZMG1LLUjF,spotify:track:3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/tracks/3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/audio-analysis/3ZP18us6p6LHOZMG1LLUjF,241093,4,5316108,241.09332,22050,0.19365,234.99174,0.684,0.995,0.5,0.581,3ZP18us6p6LHOZMG1LLUjF,3ZP18us6p6LHOZMG1LLUjF,"['disco', 'mellow gold', 'soft rock']"
1151,"How Deep Is Your Love - From ""Saturday Night Fever"" Soundtrack",How Can You Mend A Broken Heart,Bee Gees,73,3ZP18us6p6LHOZMG1LLUjF,False,0.594,0.5,5,-5.586,0,0.0255,0.076,9.86e-05,0.184,0.537,104.996,audio_features,3ZP18us6p6LHOZMG1LLUjF,spotify:track:3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/tracks/3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/audio-analysis/3ZP18us6p6LHOZMG1LLUjF,241093,4,5316108,241.09332,22050,0.19365,234.99174,0.684,0.995,0.5,0.581,3ZP18us6p6LHOZMG1LLUjF,3ZP18us6p6LHOZMG1LLUjF,"['disco', 'mellow gold', 'soft rock']"
1152,"How Deep Is Your Love - From ""Saturday Night Fever"" Soundtrack",How Can You Mend A Broken Heart,Bee Gees,73,3ZP18us6p6LHOZMG1LLUjF,False,0.594,0.5,5,-5.586,0,0.0255,0.076,9.86e-05,0.184,0.537,104.996,audio_features,3ZP18us6p6LHOZMG1LLUjF,spotify:track:3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/tracks/3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/audio-analysis/3ZP18us6p6LHOZMG1LLUjF,241093,4,5316108,241.09332,22050,0.19365,234.99174,0.684,0.995,0.5,0.581,3ZP18us6p6LHOZMG1LLUjF,3ZP18us6p6LHOZMG1LLUjF,"['disco', 'mellow gold', 'soft rock']"
1153,"How Deep Is Your Love - From ""Saturday Night Fever"" Soundtrack",How Can You Mend A Broken Heart,Bee Gees,73,3ZP18us6p6LHOZMG1LLUjF,False,0.594,0.5,5,-5.586,0,0.0255,0.076,9.86e-05,0.184,0.537,104.996,audio_features,3ZP18us6p6LHOZMG1LLUjF,spotify:track:3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/tracks/3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/audio-analysis/3ZP18us6p6LHOZMG1LLUjF,241093,4,5316108,241.09332,22050,0.19365,234.99174,0.684,0.995,0.5,0.581,3ZP18us6p6LHOZMG1LLUjF,3ZP18us6p6LHOZMG1LLUjF,"['disco', 'mellow gold', 'soft rock']"
1154,"How Deep Is Your Love - From ""Saturday Night Fever"" Soundtrack",How Can You Mend A Broken Heart,Bee Gees,73,3ZP18us6p6LHOZMG1LLUjF,False,0.594,0.5,5,-5.586,0,0.0255,0.076,9.86e-05,0.184,0.537,104.996,audio_features,3ZP18us6p6LHOZMG1LLUjF,spotify:track:3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/tracks/3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/audio-analysis/3ZP18us6p6LHOZMG1LLUjF,241093,4,5316108,241.09332,22050,0.19365,234.99174,0.684,0.995,0.5,0.581,3ZP18us6p6LHOZMG1LLUjF,3ZP18us6p6LHOZMG1LLUjF,"['disco', 'mellow gold', 'soft rock']"
1155,"How Deep Is Your Love - From ""Saturday Night Fever"" Soundtrack",How Can You Mend A Broken Heart,Bee Gees,73,3ZP18us6p6LHOZMG1LLUjF,False,0.594,0.5,5,-5.586,0,0.0255,0.076,9.86e-05,0.184,0.537,104.996,audio_features,3ZP18us6p6LHOZMG1LLUjF,spotify:track:3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/tracks/3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/audio-analysis/3ZP18us6p6LHOZMG1LLUjF,241093,4,5316108,241.09332,22050,0.19365,234.99174,0.684,0.995,0.5,0.581,3ZP18us6p6LHOZMG1LLUjF,3ZP18us6p6LHOZMG1LLUjF,"['disco', 'mellow gold', 'soft rock']"
1156,"How Deep Is Your Love - From ""Saturday Night Fever"" Soundtrack",How Can You Mend A Broken Heart,Bee Gees,73,3ZP18us6p6LHOZMG1LLUjF,False,0.594,0.5,5,-5.586,0,0.0255,0.076,9.86e-05,0.184,0.537,104.996,audio_features,3ZP18us6p6LHOZMG1LLUjF,spotify:track:3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/tracks/3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/audio-analysis/3ZP18us6p6LHOZMG1LLUjF,241093,4,5316108,241.09332,22050,0.19365,234.99174,0.684,0.995,0.5,0.581,3ZP18us6p6LHOZMG1LLUjF,3ZP18us6p6LHOZMG1LLUjF,"['disco', 'mellow gold', 'soft rock']"
1157,"How Deep Is Your Love - From ""Saturday Night Fever"" Soundtrack",How Can You Mend A Broken Heart,Bee Gees,73,3ZP18us6p6LHOZMG1LLUjF,False,0.594,0.5,5,-5.586,0,0.0255,0.076,9.86e-05,0.184,0.537,104.996,audio_features,3ZP18us6p6LHOZMG1LLUjF,spotify:track:3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/tracks/3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/audio-analysis/3ZP18us6p6LHOZMG1LLUjF,241093,4,5316108,241.09332,22050,0.19365,234.99174,0.684,0.995,0.5,0.581,3ZP18us6p6LHOZMG1LLUjF,3ZP18us6p6LHOZMG1LLUjF,"['disco', 'mellow gold', 'soft rock']"
1158,"How Deep Is Your Love - From ""Saturday Night Fever"" Soundtrack",How Can You Mend A Broken Heart,Bee Gees,73,3ZP18us6p6LHOZMG1LLUjF,False,0.594,0.5,5,-5.586,0,0.0255,0.076,9.86e-05,0.184,0.537,104.996,audio_features,3ZP18us6p6LHOZMG1LLUjF,spotify:track:3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/tracks/3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/audio-analysis/3ZP18us6p6LHOZMG1LLUjF,241093,4,5316108,241.09332,22050,0.19365,234.99174,0.684,0.995,0.5,0.581,3ZP18us6p6LHOZMG1LLUjF,3ZP18us6p6LHOZMG1LLUjF,"['disco', 'mellow gold', 'soft rock']"
1159,"How Deep Is Your Love - From ""Saturday Night Fever"" Soundtrack",How Can You Mend A Broken Heart,Bee Gees,73,3ZP18us6p6LHOZMG1LLUjF,False,0.594,0.5,5,-5.586,0,0.0255,0.076,9.86e-05,0.184,0.537,104.996,audio_features,3ZP18us6p6LHOZMG1LLUjF,spotify:track:3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/tracks/3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/audio-analysis/3ZP18us6p6LHOZMG1LLUjF,241093,4,5316108,241.09332,22050,0.19365,234.99174,0.684,0.995,0.5,0.581,3ZP18us6p6LHOZMG1LLUjF,3ZP18us6p6LHOZMG1LLUjF,"['disco', 'mellow gold', 'soft rock']"
1160,"How Deep Is Your Love - From ""Saturday Night Fever"" Soundtrack",How Can You Mend A Broken Heart,Bee Gees,73,3ZP18us6p6LHOZMG1LLUjF,False,0.594,0.5,5,-5.586,0,0.0255,0.076,9.86e-05,0.184,0.537,104.996,audio_features,3ZP18us6p6LHOZMG1LLUjF,spotify:track:3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/tracks/3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/audio-analysis/3ZP18us6p6LHOZMG1LLUjF,241093,4,5316108,241.09332,22050,0.19365,234.99174,0.684,0.995,0.5,0.581,3ZP18us6p6LHOZMG1LLUjF,3ZP18us6p6LHOZMG1LLUjF,"['disco', 'mellow gold', 'soft rock']"
1161,"How Deep Is Your Love - From ""Saturday Night Fever"" Soundtrack",How Can You Mend A Broken Heart,Bee Gees,73,3ZP18us6p6LHOZMG1LLUjF,False,0.594,0.5,5,-5.586,0,0.0255,0.076,9.86e-05,0.184,0.537,104.996,audio_features,3ZP18us6p6LHOZMG1LLUjF,spotify:track:3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/tracks/3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/audio-analysis/3ZP18us6p6LHOZMG1LLUjF,241093,4,5316108,241.09332,22050,0.19365,234.99174,0.684,0.995,0.5,0.581,3ZP18us6p6LHOZMG1LLUjF,3ZP18us6p6LHOZMG1LLUjF,"['disco', 'mellow gold', 'soft rock']"
1162,"How Deep Is Your Love - From ""Saturday Night Fever"" Soundtrack",How Can You Mend A Broken Heart,Bee Gees,73,3ZP18us6p6LHOZMG1LLUjF,False,0.594,0.5,5,-5.586,0,0.0255,0.076,9.86e-05,0.184,0.537,104.996,audio_features,3ZP18us6p6LHOZMG1LLUjF,spotify:track:3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/tracks/3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/audio-analysis/3ZP18us6p6LHOZMG1LLUjF,241093,4,5316108,241.09332,22050,0.19365,234.99174,0.684,0.995,0.5,0.581,3ZP18us6p6LHOZMG1LLUjF,3ZP18us6p6LHOZMG1LLUjF,"['disco', 'mellow gold', 'soft rock']"
1163,"How Deep Is Your Love - From ""Saturday Night Fever"" Soundtrack",How Can You Mend A Broken Heart,Bee Gees,73,3ZP18us6p6LHOZMG1LLUjF,False,0.594,0.5,5,-5.586,0,0.0255,0.076,9.86e-05,0.184,0.537,104.996,audio_features,3ZP18us6p6LHOZMG1LLUjF,spotify:track:3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/tracks/3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/audio-analysis/3ZP18us6p6LHOZMG1LLUjF,241093,4,5316108,241.09332,22050,0.19365,234.99174,0.684,0.995,0.5,0.581,3ZP18us6p6LHOZMG1LLUjF,3ZP18us6p6LHOZMG1LLUjF,"['disco', 'mellow gold', 'soft rock']"
1164,"How Deep Is Your Love - From ""Saturday Night Fever"" Soundtrack",How Can You Mend A Broken Heart,Bee Gees,73,3ZP18us6p6LHOZMG1LLUjF,False,0.594,0.5,5,-5.586,0,0.0255,0.076,9.86e-05,0.184,0.537,104.996,audio_features,3ZP18us6p6LHOZMG1LLUjF,spotify:track:3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/tracks/3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/audio-analysis/3ZP18us6p6LHOZMG1LLUjF,241093,4,5316108,241.09332,22050,0.19365,234.99174,0.684,0.995,0.5,0.581,3ZP18us6p6LHOZMG1LLUjF,3ZP18us6p6LHOZMG1LLUjF,"['disco', 'mellow gold', 'soft rock']"
1165,"How Deep Is Your Love - From ""Saturday Night Fever"" Soundtrack",How Can You Mend A Broken Heart,Bee Gees,73,3ZP18us6p6LHOZMG1LLUjF,False,0.594,0.5,5,-5.586,0,0.0255,0.076,9.86e-05,0.184,0.537,104.996,audio_features,3ZP18us6p6LHOZMG1LLUjF,spotify:track:3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/tracks/3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/audio-analysis/3ZP18us6p6LHOZMG1LLUjF,241093,4,5316108,241.09332,22050,0.19365,234.99174,0.684,0.995,0.5,0.581,3ZP18us6p6LHOZMG1LLUjF,3ZP18us6p6LHOZMG1LLUjF,"['disco', 'mellow gold', 'soft rock']"
1166,"How Deep Is Your Love - From ""Saturday Night Fever"" Soundtrack",How Can You Mend A Broken Heart,Bee Gees,73,3ZP18us6p6LHOZMG1LLUjF,False,0.594,0.5,5,-5.586,0,0.0255,0.076,9.86e-05,0.184,0.537,104.996,audio_features,3ZP18us6p6LHOZMG1LLUjF,spotify:track:3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/tracks/3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/audio-analysis/3ZP18us6p6LHOZMG1LLUjF,241093,4,5316108,241.09332,22050,0.19365,234.99174,0.684,0.995,0.5,0.581,3ZP18us6p6LHOZMG1LLUjF,3ZP18us6p6LHOZMG1LLUjF,"['disco', 'mellow gold', 'soft rock']"
1167,"How Deep Is Your Love - From ""Saturday Night Fever"" Soundtrack",How Can You Mend A Broken Heart,Bee Gees,73,3ZP18us6p6LHOZMG1LLUjF,False,0.594,0.5,5,-5.586,0,0.0255,0.076,9.86e-05,0.184,0.537,104.996,audio_features,3ZP18us6p6LHOZMG1LLUjF,spotify:track:3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/tracks/3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/audio-analysis/3ZP18us6p6LHOZMG1LLUjF,241093,4,5316108,241.09332,22050,0.19365,234.99174,0.684,0.995,0.5,0.581,3ZP18us6p6LHOZMG1LLUjF,3ZP18us6p6LHOZMG1LLUjF,"['disco', 'mellow gold', 'soft rock']"
1168,"How Deep Is Your Love - From ""Saturday Night Fever"" Soundtrack",How Can You Mend A Broken Heart,Bee Gees,73,3ZP18us6p6LHOZMG1LLUjF,False,0.594,0.5,5,-5.586,0,0.0255,0.076,9.86e-05,0.184,0.537,104.996,audio_features,3ZP18us6p6LHOZMG1LLUjF,spotify:track:3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/tracks/3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/audio-analysis/3ZP18us6p6LHOZMG1LLUjF,241093,4,5316108,241.09332,22050,0.19365,234.99174,0.684,0.995,0.5,0.581,3ZP18us6p6LHOZMG1LLUjF,3ZP18us6p6LHOZMG1LLUjF,"['disco', 'mellow gold', 'soft rock']"
1169,"How Deep Is Your Love - From ""Saturday Night Fever"" Soundtrack",How Can You Mend A Broken Heart,Bee Gees,73,3ZP18us6p6LHOZMG1LLUjF,False,0.594,0.5,5,-5.586,0,0.0255,0.076,9.86e-05,0.184,0.537,104.996,audio_features,3ZP18us6p6LHOZMG1LLUjF,spotify:track:3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/tracks/3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/audio-analysis/3ZP18us6p6LHOZMG1LLUjF,241093,4,5316108,241.09332,22050,0.19365,234.99174,0.684,0.995,0.5,0.581,3ZP18us6p6LHOZMG1LLUjF,3ZP18us6p6LHOZMG1LLUjF,"['disco', 'mellow gold', 'soft rock']"
1170,"How Deep Is Your Love - From ""Saturday Night Fever"" Soundtrack",How Can You Mend A Broken Heart,Bee Gees,73,3ZP18us6p6LHOZMG1LLUjF,False,0.594,0.5,5,-5.586,0,0.0255,0.076,9.86e-05,0.184,0.537,104.996,audio_features,3ZP18us6p6LHOZMG1LLUjF,spotify:track:3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/tracks/3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/audio-analysis/3ZP18us6p6LHOZMG1LLUjF,241093,4,5316108,241.09332,22050,0.19365,234.99174,0.684,0.995,0.5,0.581,3ZP18us6p6LHOZMG1LLUjF,3ZP18us6p6LHOZMG1LLUjF,"['disco', 'mellow gold', 'soft rock']"
1171,"How Deep Is Your Love - From ""Saturday Night Fever"" Soundtrack",How Can You Mend A Broken Heart,Bee Gees,73,3ZP18us6p6LHOZMG1LLUjF,False,0.594,0.5,5,-5.586,0,0.0255,0.076,9.86e-05,0.184,0.537,104.996,audio_features,3ZP18us6p6LHOZMG1LLUjF,spotify:track:3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/tracks/3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/audio-analysis/3ZP18us6p6LHOZMG1LLUjF,241093,4,5316108,241.09332,22050,0.19365,234.99174,0.684,0.995,0.5,0.581,3ZP18us6p6LHOZMG1LLUjF,3ZP18us6p6LHOZMG1LLUjF,"['disco', 'mellow gold', 'soft rock']"
1172,"How Deep Is Your Love - From ""Saturday Night Fever"" Soundtrack",How Can You Mend A Broken Heart,Bee Gees,73,3ZP18us6p6LHOZMG1LLUjF,False,0.594,0.5,5,-5.586,0,0.0255,0.076,9.86e-05,0.184,0.537,104.996,audio_features,3ZP18us6p6LHOZMG1LLUjF,spotify:track:3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/tracks/3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/audio-analysis/3ZP18us6p6LHOZMG1LLUjF,241093,4,5316108,241.09332,22050,0.19365,234.99174,0.684,0.995,0.5,0.581,3ZP18us6p6LHOZMG1LLUjF,3ZP18us6p6LHOZMG1LLUjF,"['disco', 'mellow gold', 'soft rock']"
1173,"How Deep Is Your Love - From ""Saturday Night Fever"" Soundtrack",How Can You Mend A Broken Heart,Bee Gees,73,3ZP18us6p6LHOZMG1LLUjF,False,0.594,0.5,5,-5.586,0,0.0255,0.076,9.86e-05,0.184,0.537,104.996,audio_features,3ZP18us6p6LHOZMG1LLUjF,spotify:track:3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/tracks/3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/audio-analysis/3ZP18us6p6LHOZMG1LLUjF,241093,4,5316108,241.09332,22050,0.19365,234.99174,0.684,0.995,0.5,0.581,3ZP18us6p6LHOZMG1LLUjF,3ZP18us6p6LHOZMG1LLUjF,"['disco', 'mellow gold', 'soft rock']"
1174,"How Deep Is Your Love - From ""Saturday Night Fever"" Soundtrack",How Can You Mend A Broken Heart,Bee Gees,73,3ZP18us6p6LHOZMG1LLUjF,False,0.594,0.5,5,-5.586,0,0.0255,0.076,9.86e-05,0.184,0.537,104.996,audio_features,3ZP18us6p6LHOZMG1LLUjF,spotify:track:3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/tracks/3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/audio-analysis/3ZP18us6p6LHOZMG1LLUjF,241093,4,5316108,241.09332,22050,0.19365,234.99174,0.684,0.995,0.5,0.581,3ZP18us6p6LHOZMG1LLUjF,3ZP18us6p6LHOZMG1LLUjF,"['disco', 'mellow gold', 'soft rock']"
1175,"How Deep Is Your Love - From ""Saturday Night Fever"" Soundtrack",How Can You Mend A Broken Heart,Bee Gees,73,3ZP18us6p6LHOZMG1LLUjF,False,0.594,0.5,5,-5.586,0,0.0255,0.076,9.86e-05,0.184,0.537,104.996,audio_features,3ZP18us6p6LHOZMG1LLUjF,spotify:track:3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/tracks/3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/audio-analysis/3ZP18us6p6LHOZMG1LLUjF,241093,4,5316108,241.09332,22050,0.19365,234.99174,0.684,0.995,0.5,0.581,3ZP18us6p6LHOZMG1LLUjF,3ZP18us6p6LHOZMG1LLUjF,"['disco', 'mellow gold', 'soft rock']"
1176,"How Deep Is Your Love - From ""Saturday Night Fever"" Soundtrack",How Can You Mend A Broken Heart,Bee Gees,73,3ZP18us6p6LHOZMG1LLUjF,False,0.594,0.5,5,-5.586,0,0.0255,0.076,9.86e-05,0.184,0.537,104.996,audio_features,3ZP18us6p6LHOZMG1LLUjF,spotify:track:3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/tracks/3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/audio-analysis/3ZP18us6p6LHOZMG1LLUjF,241093,4,5316108,241.09332,22050,0.19365,234.99174,0.684,0.995,0.5,0.581,3ZP18us6p6LHOZMG1LLUjF,3ZP18us6p6LHOZMG1LLUjF,"['disco', 'mellow gold', 'soft rock']"
1177,"How Deep Is Your Love - From ""Saturday Night Fever"" Soundtrack",How Can You Mend A Broken Heart,Bee Gees,73,3ZP18us6p6LHOZMG1LLUjF,False,0.594,0.5,5,-5.586,0,0.0255,0.076,9.86e-05,0.184,0.537,104.996,audio_features,3ZP18us6p6LHOZMG1LLUjF,spotify:track:3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/tracks/3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/audio-analysis/3ZP18us6p6LHOZMG1LLUjF,241093,4,5316108,241.09332,22050,0.19365,234.99174,0.684,0.995,0.5,0.581,3ZP18us6p6LHOZMG1LLUjF,3ZP18us6p6LHOZMG1LLUjF,"['disco', 'mellow gold', 'soft rock']"
1178,"How Deep Is Your Love - From ""Saturday Night Fever"" Soundtrack",How Can You Mend A Broken Heart,Bee Gees,73,3ZP18us6p6LHOZMG1LLUjF,False,0.594,0.5,5,-5.586,0,0.0255,0.076,9.86e-05,0.184,0.537,104.996,audio_features,3ZP18us6p6LHOZMG1LLUjF,spotify:track:3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/tracks/3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/audio-analysis/3ZP18us6p6LHOZMG1LLUjF,241093,4,5316108,241.09332,22050,0.19365,234.99174,0.684,0.995,0.5,0.581,3ZP18us6p6LHOZMG1LLUjF,3ZP18us6p6LHOZMG1LLUjF,"['disco', 'mellow gold', 'soft rock']"
1179,"How Deep Is Your Love - From ""Saturday Night Fever"" Soundtrack",How Can You Mend A Broken Heart,Bee Gees,73,3ZP18us6p6LHOZMG1LLUjF,False,0.594,0.5,5,-5.586,0,0.0255,0.076,9.86e-05,0.184,0.537,104.996,audio_features,3ZP18us6p6LHOZMG1LLUjF,spotify:track:3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/tracks/3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/audio-analysis/3ZP18us6p6LHOZMG1LLUjF,241093,4,5316108,241.09332,22050,0.19365,234.99174,0.684,0.995,0.5,0.581,3ZP18us6p6LHOZMG1LLUjF,3ZP18us6p6LHOZMG1LLUjF,"['disco', 'mellow gold', 'soft rock']"
1180,"How Deep Is Your Love - From ""Saturday Night Fever"" Soundtrack",How Can You Mend A Broken Heart,Bee Gees,73,3ZP18us6p6LHOZMG1LLUjF,False,0.594,0.5,5,-5.586,0,0.0255,0.076,9.86e-05,0.184,0.537,104.996,audio_features,3ZP18us6p6LHOZMG1LLUjF,spotify:track:3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/tracks/3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/audio-analysis/3ZP18us6p6LHOZMG1LLUjF,241093,4,5316108,241.09332,22050,0.19365,234.99174,0.684,0.995,0.5,0.581,3ZP18us6p6LHOZMG1LLUjF,3ZP18us6p6LHOZMG1LLUjF,"['disco', 'mellow gold', 'soft rock']"
1181,"How Deep Is Your Love - From ""Saturday Night Fever"" Soundtrack",How Can You Mend A Broken Heart,Bee Gees,73,3ZP18us6p6LHOZMG1LLUjF,False,0.594,0.5,5,-5.586,0,0.0255,0.076,9.86e-05,0.184,0.537,104.996,audio_features,3ZP18us6p6LHOZMG1LLUjF,spotify:track:3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/tracks/3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/audio-analysis/3ZP18us6p6LHOZMG1LLUjF,241093,4,5316108,241.09332,22050,0.19365,234.99174,0.684,0.995,0.5,0.581,3ZP18us6p6LHOZMG1LLUjF,3ZP18us6p6LHOZMG1LLUjF,"['disco', 'mellow gold', 'soft rock']"
1182,"How Deep Is Your Love - From ""Saturday Night Fever"" Soundtrack",How Can You Mend A Broken Heart,Bee Gees,73,3ZP18us6p6LHOZMG1LLUjF,False,0.594,0.5,5,-5.586,0,0.0255,0.076,9.86e-05,0.184,0.537,104.996,audio_features,3ZP18us6p6LHOZMG1LLUjF,spotify:track:3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/tracks/3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/audio-analysis/3ZP18us6p6LHOZMG1LLUjF,241093,4,5316108,241.09332,22050,0.19365,234.99174,0.684,0.995,0.5,0.581,3ZP18us6p6LHOZMG1LLUjF,3ZP18us6p6LHOZMG1LLUjF,"['disco', 'mellow gold', 'soft rock']"
1183,"How Deep Is Your Love - From ""Saturday Night Fever"" Soundtrack",How Can You Mend A Broken Heart,Bee Gees,73,3ZP18us6p6LHOZMG1LLUjF,False,0.594,0.5,5,-5.586,0,0.0255,0.076,9.86e-05,0.184,0.537,104.996,audio_features,3ZP18us6p6LHOZMG1LLUjF,spotify:track:3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/tracks/3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/audio-analysis/3ZP18us6p6LHOZMG1LLUjF,241093,4,5316108,241.09332,22050,0.19365,234.99174,0.684,0.995,0.5,0.581,3ZP18us6p6LHOZMG1LLUjF,3ZP18us6p6LHOZMG1LLUjF,"['disco', 'mellow gold', 'soft rock']"
1184,"How Deep Is Your Love - From ""Saturday Night Fever"" Soundtrack",How Can You Mend A Broken Heart,Bee Gees,73,3ZP18us6p6LHOZMG1LLUjF,False,0.594,0.5,5,-5.586,0,0.0255,0.076,9.86e-05,0.184,0.537,104.996,audio_features,3ZP18us6p6LHOZMG1LLUjF,spotify:track:3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/tracks/3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/audio-analysis/3ZP18us6p6LHOZMG1LLUjF,241093,4,5316108,241.09332,22050,0.19365,234.99174,0.684,0.995,0.5,0.581,3ZP18us6p6LHOZMG1LLUjF,3ZP18us6p6LHOZMG1LLUjF,"['disco', 'mellow gold', 'soft rock']"
1185,"How Deep Is Your Love - From ""Saturday Night Fever"" Soundtrack",How Can You Mend A Broken Heart,Bee Gees,73,3ZP18us6p6LHOZMG1LLUjF,False,0.594,0.5,5,-5.586,0,0.0255,0.076,9.86e-05,0.184,0.537,104.996,audio_features,3ZP18us6p6LHOZMG1LLUjF,spotify:track:3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/tracks/3ZP18us6p6LHOZMG1LLUjF,https://api.spotify.com/v1/audio-analysis/3ZP18us6p6LHOZMG1LLUjF,241093,4,5316108,241.09332,22050,0.19365,234.99174,0.684,0.995,0.5,0.581,3ZP18us6p6LHOZMG1LLUjF,3ZP18us6p6LHOZMG1LLUjF,"['disco', 'mellow gold', 'soft rock']"
