,artist_name,album_name,song_name,popularity,track_id,track_explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
1277,Mony Mony,The Very Best Of Billy Idol: Idolize Yourself,Billy Idol,59,3GfGTJ2xzC0rqKgdjNJLOC,False,0.701,0.758,1,-5.568,1,0.0405,0.004,0.0,0.13,0.344,135.188,audio_features,3GfGTJ2xzC0rqKgdjNJLOC,spotify:track:3GfGTJ2xzC0rqKgdjNJLOC,https://api.spotify.com/v1/tracks/3GfGTJ2xzC0rqKgdjNJLOC,https://api.spotify.com/v1/audio-analysis/3GfGTJ2xzC0rqKgdjNJLOC,300213,4
1278,Mony Mony,Best Of Billy Idol: Idolize Yourself,Billy Idol,33,0i2C9ZggFjmq9ucn4fD01i,False,0.701,0.758,1,-5.568,1,0.0405,0.004,0.0,0.13,0.344,135.188,audio_features,0i2C9ZggFjmq9ucn4fD01i,spotify:track:0i2C9ZggFjmq9ucn4fD01i,https://api.spotify.com/v1/tracks/0i2C9ZggFjmq9ucn4fD01i,https://api.spotify.com/v1/audio-analysis/0i2C9ZggFjmq9ucn4fD01i,300213,4
1279,Mony Mony,Greatest Hits,Billy Idol,35,2e5JOKR3sRfhYONhzTQDAx,False,0.729,0.682,6,-7.655,1,0.0419,0.00785,0.0,0.098,0.404,135.185,audio_features,2e5JOKR3sRfhYONhzTQDAx,spotify:track:2e5JOKR3sRfhYONhzTQDAx,https://api.spotify.com/v1/tracks/2e5JOKR3sRfhYONhzTQDAx,https://api.spotify.com/v1/audio-analysis/2e5JOKR3sRfhYONhzTQDAx,301400,4
1280,Mony Mony - Live,Mony Mony,Billy Idol,35,34g39urr0UaTMVltUI9jp4,False,0.536,0.814,0,-11.762,1,0.0497,0.00525,0.155,0.787,0.512,141.993,audio_features,34g39urr0UaTMVltUI9jp4,spotify:track:34g39urr0UaTMVltUI9jp4,https://api.spotify.com/v1/tracks/34g39urr0UaTMVltUI9jp4,https://api.spotify.com/v1/audio-analysis/34g39urr0UaTMVltUI9jp4,247667,4
1281,Mony Mony - Idol/Stevens Remix,Vital Idol: Revitalized,Billy Idol,23,6Yqs5VzjjNIsdYpbLeu5Wn,True,0.578,0.914,10,-4.075,1,0.0346,0.000426,5.27e-05,0.354,0.571,132.031,audio_features,6Yqs5VzjjNIsdYpbLeu5Wn,spotify:track:6Yqs5VzjjNIsdYpbLeu5Wn,https://api.spotify.com/v1/tracks/6Yqs5VzjjNIsdYpbLeu5Wn,https://api.spotify.com/v1/audio-analysis/6Yqs5VzjjNIsdYpbLeu5Wn,341680,4
1282,Mony Mony - Live in Council Bluffs,BFI LIVE!,Billy Idol,21,5IWxCDOFZatg3mrzT3pDV1,False,0.418,0.905,4,-4.859,1,0.0637,0.00194,0.014,0.631,0.482,141.981,audio_features,5IWxCDOFZatg3mrzT3pDV1,spotify:track:5IWxCDOFZatg3mrzT3pDV1,https://api.spotify.com/v1/tracks/5IWxCDOFZatg3mrzT3pDV1,https://api.spotify.com/v1/audio-analysis/5IWxCDOFZatg3mrzT3pDV1,548740,4
1283,Faith - Remastered,Faith,George Michael,73,0HEmnAUT8PHznIAAmVXqFJ,False,0.887,0.48,11,-11.994,1,0.117,0.0094,3.58e-05,0.0662,0.607,95.846,audio_features,0HEmnAUT8PHznIAAmVXqFJ,spotify:track:0HEmnAUT8PHznIAAmVXqFJ,https://api.spotify.com/v1/tracks/0HEmnAUT8PHznIAAmVXqFJ,https://api.spotify.com/v1/audio-analysis/0HEmnAUT8PHznIAAmVXqFJ,193200,4
1284,So Emotional - David Morales Mix,Whitney The Greatest Hits,Whitney Houston,28,1js4N0g4tp66qvD2RNR3Bm,False,0.758,0.972,4,-4.968,0,0.0415,0.00184,0.0852,0.0827,0.863,123.962,audio_features,1js4N0g4tp66qvD2RNR3Bm,spotify:track:1js4N0g4tp66qvD2RNR3Bm,https://api.spotify.com/v1/tracks/1js4N0g4tp66qvD2RNR3Bm,https://api.spotify.com/v1/audio-analysis/1js4N0g4tp66qvD2RNR3Bm,237240,4
1285,So Emotional,I Will Always Love You: The Best Of Whitney Houston,Whitney Houston,28,7IVDmywksaRgdLSzEgsUJk,False,0.698,0.791,11,-10.018,0,0.0485,0.259,5.08e-05,0.0927,0.795,119.075,audio_features,7IVDmywksaRgdLSzEgsUJk,spotify:track:7IVDmywksaRgdLSzEgsUJk,https://api.spotify.com/v1/tracks/7IVDmywksaRgdLSzEgsUJk,https://api.spotify.com/v1/audio-analysis/7IVDmywksaRgdLSzEgsUJk,276013,4
1286,The Way You Make Me Feel - Single Version,The Essential Michael Jackson,Michael Jackson,56,7KFThZQCAcj8JXdPRtdrXE,False,0.738,0.811,1,-6.035,1,0.182,0.0498,0.000167,0.102,0.504,171.76,audio_features,7KFThZQCAcj8JXdPRtdrXE,spotify:track:7KFThZQCAcj8JXdPRtdrXE,https://api.spotify.com/v1/tracks/7KFThZQCAcj8JXdPRtdrXE,https://api.spotify.com/v1/audio-analysis/7KFThZQCAcj8JXdPRtdrXE,266347,3
1287,The Way You Make Me Feel,"HIStory - PAST, PRESENT AND FUTURE - BOOK I",Michael Jackson,57,541jTq3SOEELKvcfA0jHI0,False,0.607,0.817,1,-5.926,1,0.11,0.037,0.000607,0.116,0.508,114.482,audio_features,541jTq3SOEELKvcfA0jHI0,spotify:track:541jTq3SOEELKvcfA0jHI0,https://api.spotify.com/v1/tracks/541jTq3SOEELKvcfA0jHI0,https://api.spotify.com/v1/audio-analysis/541jTq3SOEELKvcfA0jHI0,297400,4
1288,The Way You Make Me Feel,Number Ones,Michael Jackson,39,4KuUjDtpMTBv55FzbcOW38,False,0.744,0.814,1,-5.66,1,0.203,0.0413,0.000168,0.118,0.439,171.7,audio_features,4KuUjDtpMTBv55FzbcOW38,spotify:track:4KuUjDtpMTBv55FzbcOW38,https://api.spotify.com/v1/tracks/4KuUjDtpMTBv55FzbcOW38,https://api.spotify.com/v1/audio-analysis/4KuUjDtpMTBv55FzbcOW38,296907,3
1289,The Way You Make Me Feel - Remastered Version,Michael Jackson's This Is It,Michael Jackson,40,2MktNn429Sn1p4FjZjOM39,False,0.539,0.865,1,-4.655,1,0.179,0.0623,0.00025,0.175,0.551,171.741,audio_features,2MktNn429Sn1p4FjZjOM39,spotify:track:2MktNn429Sn1p4FjZjOM39,https://api.spotify.com/v1/tracks/2MktNn429Sn1p4FjZjOM39,https://api.spotify.com/v1/audio-analysis/2MktNn429Sn1p4FjZjOM39,298240,3
1290,Need You Tonight - Single Edit,The Best of INXS,INXS,23,0rrXzqamCeLJXdum4kE4jM,False,0.797,0.694,10,-6.039,0,0.0792,0.0489,0.289,0.0808,0.854,108.882,audio_features,0rrXzqamCeLJXdum4kE4jM,spotify:track:0rrXzqamCeLJXdum4kE4jM,https://api.spotify.com/v1/tracks/0rrXzqamCeLJXdum4kE4jM,https://api.spotify.com/v1/audio-analysis/0rrXzqamCeLJXdum4kE4jM,183267,4
1291,"Seasons Change - 7"" Version",Greatest Hits,Exposé,36,0f24hVOA4gLM8imuvoQ0Uh,False,0.599,0.618,9,-10.795,0,0.0322,0.223,0.000169,0.326,0.739,174.245,audio_features,0f24hVOA4gLM8imuvoQ0Uh,spotify:track:0f24hVOA4gLM8imuvoQ0Uh,https://api.spotify.com/v1/tracks/0f24hVOA4gLM8imuvoQ0Uh,https://api.spotify.com/v1/audio-analysis/0f24hVOA4gLM8imuvoQ0Uh,256800,4
1292,Father Figure,Ladies And Gentlemen... The Best Of George Michael,George Michael,49,0SCk8WpBKSvK6QkSyixRAY,False,0.48,0.388,3,-10.702,1,0.0271,0.228,2.57e-05,0.0819,0.247,102.046,audio_features,0SCk8WpBKSvK6QkSyixRAY,spotify:track:0SCk8WpBKSvK6QkSyixRAY,https://api.spotify.com/v1/tracks/0SCk8WpBKSvK6QkSyixRAY,https://api.spotify.com/v1/audio-analysis/0SCk8WpBKSvK6QkSyixRAY,340360,4
1293,Father Figure - Live,Listen Without Prejudice / MTV Unplugged (Deluxe),George Michael,44,0BEtL2dM2M0r407t1pSQyV,False,0.603,0.436,10,-14.096,0,0.0294,0.0764,0.0,0.77,0.214,98.011,audio_features,0BEtL2dM2M0r407t1pSQyV,spotify:track:0BEtL2dM2M0r407t1pSQyV,https://api.spotify.com/v1/tracks/0BEtL2dM2M0r407t1pSQyV,https://api.spotify.com/v1/audio-analysis/0BEtL2dM2M0r407t1pSQyV,379269,4
1294,Father Figure - Remastered,Ladies & Gentlemen,George Michael,39,6eL7t6s1AL4l982wfAU8pv,False,0.687,0.393,3,-10.699,1,0.0251,0.188,2.3e-05,0.0917,0.293,101.937,audio_features,6eL7t6s1AL4l982wfAU8pv,spotify:track:6eL7t6s1AL4l982wfAU8pv,https://api.spotify.com/v1/tracks/6eL7t6s1AL4l982wfAU8pv,https://api.spotify.com/v1/audio-analysis/6eL7t6s1AL4l982wfAU8pv,340360,4
1295,Father Figure - Remastered,Twenty Five,George Michael,28,5Zz0joGp951TOaD78qtXTi,False,0.694,0.416,3,-9.625,1,0.0251,0.251,2.07e-05,0.0831,0.249,102.033,audio_features,5Zz0joGp951TOaD78qtXTi,spotify:track:5Zz0joGp951TOaD78qtXTi,https://api.spotify.com/v1/tracks/5Zz0joGp951TOaD78qtXTi,https://api.spotify.com/v1/audio-analysis/5Zz0joGp951TOaD78qtXTi,340520,4
1296,Never Gonna Give You Up,The Best of Me,Rick Astley,35,6VPOVkex1tTqsMlMyH8Ebf,False,0.73,0.988,8,-5.43,1,0.043,0.117,3.6e-05,0.103,0.909,113.322,audio_features,6VPOVkex1tTqsMlMyH8Ebf,spotify:track:6VPOVkex1tTqsMlMyH8Ebf,https://api.spotify.com/v1/tracks/6VPOVkex1tTqsMlMyH8Ebf,https://api.spotify.com/v1/audio-analysis/6VPOVkex1tTqsMlMyH8Ebf,214720,4
1297,Man in the Mirror,"HIStory - PAST, PRESENT AND FUTURE - BOOK I",Michael Jackson,64,2u2udGmop1z67EPpr91km7,False,0.794,0.798,8,-5.639,1,0.0366,0.429,1.16e-05,0.118,0.265,100.338,audio_features,2u2udGmop1z67EPpr91km7,spotify:track:2u2udGmop1z67EPpr91km7,https://api.spotify.com/v1/tracks/2u2udGmop1z67EPpr91km7,https://api.spotify.com/v1/audio-analysis/2u2udGmop1z67EPpr91km7,319307,4
1298,Man in the Mirror - Remastered Version,Michael Jackson's This Is It,Michael Jackson,50,1nl09AjkuO7BBRF3BFAPsC,False,0.802,0.813,8,-4.889,1,0.0362,0.443,1.03e-05,0.111,0.264,100.338,audio_features,1nl09AjkuO7BBRF3BFAPsC,spotify:track:1nl09AjkuO7BBRF3BFAPsC,https://api.spotify.com/v1/tracks/1nl09AjkuO7BBRF3BFAPsC,https://api.spotify.com/v1/audio-analysis/1nl09AjkuO7BBRF3BFAPsC,319493,4
1299,Man in the Mirror,The Essential Michael Jackson,Michael Jackson,40,2M7y4xDWT67Lf0JE9mrz1R,False,0.806,0.762,8,-6.027,1,0.0368,0.378,1.05e-05,0.139,0.235,100.332,audio_features,2M7y4xDWT67Lf0JE9mrz1R,spotify:track:2M7y4xDWT67Lf0JE9mrz1R,https://api.spotify.com/v1/tracks/2M7y4xDWT67Lf0JE9mrz1R,https://api.spotify.com/v1/audio-analysis/2M7y4xDWT67Lf0JE9mrz1R,318960,4
1300,Man in the Mirror - 2003 Edit,Number Ones,Michael Jackson,37,3mK75eGdaeLXxX7P1OzWLK,False,0.808,0.775,8,-6.02,1,0.0371,0.403,4.85e-06,0.128,0.213,100.334,audio_features,3mK75eGdaeLXxX7P1OzWLK,spotify:track:3mK75eGdaeLXxX7P1OzWLK,https://api.spotify.com/v1/tracks/3mK75eGdaeLXxX7P1OzWLK,https://api.spotify.com/v1/audio-analysis/3mK75eGdaeLXxX7P1OzWLK,303960,4
1301,"Get Outta My Dreams, Get into My Car",Tear Down These Walls,Billy Ocean,58,0pBhA8yQ5FUKyQG13x2Qmh,False,0.661,0.911,4,-6.571,1,0.0417,0.0557,5.54e-06,0.348,0.919,117.147,audio_features,0pBhA8yQ5FUKyQG13x2Qmh,spotify:track:0pBhA8yQ5FUKyQG13x2Qmh,https://api.spotify.com/v1/tracks/0pBhA8yQ5FUKyQG13x2Qmh,https://api.spotify.com/v1/audio-analysis/0pBhA8yQ5FUKyQG13x2Qmh,334187,4
1302,Where Do Broken Hearts Go,I Will Always Love You: The Best Of Whitney Houston,Whitney Houston,36,4ZSSYEQTn4fWlXzLXgWadE,False,0.557,0.389,2,-12.172,1,0.0288,0.6,0.0,0.0761,0.276,123.779,audio_features,4ZSSYEQTn4fWlXzLXgWadE,spotify:track:4ZSSYEQTn4fWlXzLXgWadE,https://api.spotify.com/v1/tracks/4ZSSYEQTn4fWlXzLXgWadE,https://api.spotify.com/v1/audio-analysis/4ZSSYEQTn4fWlXzLXgWadE,276680,4
1303,Where Do Broken Hearts Go,Whitney The Greatest Hits,Whitney Houston,28,4nwd2pydGCACoemwUXyvHX,False,0.563,0.522,2,-7.312,1,0.0276,0.585,0.0,0.0796,0.209,123.769,audio_features,4nwd2pydGCACoemwUXyvHX,spotify:track:4nwd2pydGCACoemwUXyvHX,https://api.spotify.com/v1/tracks/4nwd2pydGCACoemwUXyvHX,https://api.spotify.com/v1/audio-analysis/4nwd2pydGCACoemwUXyvHX,278733,4
1304,Where Do Broken Hearts Go,I Will Always Love You: The Best Of Whitney Houston,Whitney Houston,13,5SHFEfK5Nh4AOQ9C0MI9Vu,False,0.552,0.392,2,-12.172,1,0.0289,0.594,0.0,0.0761,0.282,123.767,audio_features,5SHFEfK5Nh4AOQ9C0MI9Vu,spotify:track:5SHFEfK5Nh4AOQ9C0MI9Vu,https://api.spotify.com/v1/tracks/5SHFEfK5Nh4AOQ9C0MI9Vu,https://api.spotify.com/v1/audio-analysis/5SHFEfK5Nh4AOQ9C0MI9Vu,276680,4
1305,One More Try,Ladies And Gentlemen... The Best Of George Michael,George Michael,51,4tcRxE0u4DESAjidCNYD2i,False,0.233,0.313,5,-11.371,1,0.0334,0.606,2.71e-05,0.111,0.118,70.626,audio_features,4tcRxE0u4DESAjidCNYD2i,spotify:track:4tcRxE0u4DESAjidCNYD2i,https://api.spotify.com/v1/tracks/4tcRxE0u4DESAjidCNYD2i,https://api.spotify.com/v1/audio-analysis/4tcRxE0u4DESAjidCNYD2i,353360,4
1306,One More Try - Remastered 2006,Twenty Five,George Michael,36,3KIHBj6JUxJqIfDWRz9XQ9,False,0.342,0.337,5,-10.143,1,0.03,0.581,6.01e-06,0.111,0.111,118.016,audio_features,3KIHBj6JUxJqIfDWRz9XQ9,spotify:track:3KIHBj6JUxJqIfDWRz9XQ9,https://api.spotify.com/v1/tracks/3KIHBj6JUxJqIfDWRz9XQ9,https://api.spotify.com/v1/audio-analysis/3KIHBj6JUxJqIfDWRz9XQ9,353187,3
1307,One More Try - Remastered,George Michael & Wham! Last Christmas: The Original Motion Picture Soundtrack,George Michael,33,7L3aAA6y39KWZ0Xt7Go9H9,False,0.553,0.335,5,-10.547,1,0.0276,0.431,1.26e-05,0.11,0.0792,119.022,audio_features,7L3aAA6y39KWZ0Xt7Go9H9,spotify:track:7L3aAA6y39KWZ0Xt7Go9H9,https://api.spotify.com/v1/tracks/7L3aAA6y39KWZ0Xt7Go9H9,https://api.spotify.com/v1/audio-analysis/7L3aAA6y39KWZ0Xt7Go9H9,350302,3
1308,One More Try - Remastered,Ladies & Gentlemen,George Michael,36,6pqgDfMblvQPHEZpbU3yTT,False,0.346,0.298,5,-12.009,1,0.0307,0.491,0.000122,0.111,0.0957,119.013,audio_features,6pqgDfMblvQPHEZpbU3yTT,spotify:track:6pqgDfMblvQPHEZpbU3yTT,https://api.spotify.com/v1/tracks/6pqgDfMblvQPHEZpbU3yTT,https://api.spotify.com/v1/audio-analysis/6pqgDfMblvQPHEZpbU3yTT,350680,3
1309,Foolish Beat,Greatest Hits,Debbie Gibson,40,0Go8viycTQ8NVhEjTqoVlm,False,0.542,0.513,10,-8.059,0,0.025,0.234,0.0,0.142,0.3,78.306,audio_features,0Go8viycTQ8NVhEjTqoVlm,spotify:track:0Go8viycTQ8NVhEjTqoVlm,https://api.spotify.com/v1/tracks/0Go8viycTQ8NVhEjTqoVlm,https://api.spotify.com/v1/audio-analysis/0Go8viycTQ8NVhEjTqoVlm,263560,4
1310,Foolish Beat,Lost In Your Eyes,Debbie Gibson,16,6YtmkWf9R8CEmhWngX4iaS,False,0.541,0.545,10,-7.339,0,0.0256,0.276,1.62e-06,0.132,0.315,78.317,audio_features,6YtmkWf9R8CEmhWngX4iaS,spotify:track:6YtmkWf9R8CEmhWngX4iaS,https://api.spotify.com/v1/tracks/6YtmkWf9R8CEmhWngX4iaS,https://api.spotify.com/v1/audio-analysis/6YtmkWf9R8CEmhWngX4iaS,262800,4
1311,Foolish Beat,The Studio Album Collection 1987-1993,Debbie Gibson,15,4T5VHtpZPR4510ChSefCc3,False,0.543,0.525,10,-7.773,0,0.0248,0.174,0.0,0.146,0.338,78.344,audio_features,4T5VHtpZPR4510ChSefCc3,spotify:track:4T5VHtpZPR4510ChSefCc3,https://api.spotify.com/v1/tracks/4T5VHtpZPR4510ChSefCc3,https://api.spotify.com/v1/audio-analysis/4T5VHtpZPR4510ChSefCc3,265400,4
1312,Dirty Diana - 2012 Remaster,Scream,Michael Jackson,62,4FC7GMnGwYeAjuvC83Srbs,False,0.735,0.801,3,-4.525,1,0.0437,0.178,0.000408,0.324,0.331,131.425,audio_features,4FC7GMnGwYeAjuvC83Srbs,spotify:track:4FC7GMnGwYeAjuvC83Srbs,https://api.spotify.com/v1/tracks/4FC7GMnGwYeAjuvC83Srbs,https://api.spotify.com/v1/audio-analysis/4FC7GMnGwYeAjuvC83Srbs,280947,4
1313,Dirty Diana,Number Ones,Michael Jackson,57,6JZYMxvcoeLD4IifJPvDux,False,0.741,0.799,3,-4.56,1,0.062,0.239,0.000795,0.421,0.348,131.383,audio_features,6JZYMxvcoeLD4IifJPvDux,spotify:track:6JZYMxvcoeLD4IifJPvDux,https://api.spotify.com/v1/tracks/6JZYMxvcoeLD4IifJPvDux,https://api.spotify.com/v1/audio-analysis/6JZYMxvcoeLD4IifJPvDux,280600,4
1314,Dirty Diana,The Essential Michael Jackson,Michael Jackson,36,5sqPn6Z32jbyYI59O8D9lg,False,0.746,0.769,3,-5.644,1,0.0501,0.248,0.000364,0.291,0.367,131.406,audio_features,5sqPn6Z32jbyYI59O8D9lg,spotify:track:5sqPn6Z32jbyYI59O8D9lg,https://api.spotify.com/v1/tracks/5sqPn6Z32jbyYI59O8D9lg,https://api.spotify.com/v1/audio-analysis/5sqPn6Z32jbyYI59O8D9lg,280760,4
1315,The Flame,Lap Of Luxury,Cheap Trick,65,528CAH5pTLq86oZ52fHifA,False,0.629,0.581,4,-11.856,1,0.027,0.513,2.06e-06,0.0755,0.359,97.074,audio_features,528CAH5pTLq86oZ52fHifA,spotify:track:528CAH5pTLq86oZ52fHifA,https://api.spotify.com/v1/tracks/528CAH5pTLq86oZ52fHifA,https://api.spotify.com/v1/audio-analysis/528CAH5pTLq86oZ52fHifA,338800,4
1316,The Flame - Single Version,"The Epic Archive, Vol. 3 (1984-1992)",Cheap Trick,48,1pKubpcbRCOLY4wbvSDqzt,False,0.631,0.62,4,-8.847,1,0.0267,0.574,6.27e-06,0.11,0.3,96.82,audio_features,1pKubpcbRCOLY4wbvSDqzt,spotify:track:1pKubpcbRCOLY4wbvSDqzt,https://api.spotify.com/v1/tracks/1pKubpcbRCOLY4wbvSDqzt,https://api.spotify.com/v1/audio-analysis/1pKubpcbRCOLY4wbvSDqzt,281693,4
1317,Hold On to the Nights,Stories To Tell,Richard Marx,19,2deg8EOIWnURjOY4EVNIkT,False,0.267,0.317,0,-8.952,0,0.0297,0.596,0.0,0.163,0.13,143.546,audio_features,2deg8EOIWnURjOY4EVNIkT,spotify:track:2deg8EOIWnURjOY4EVNIkT,https://api.spotify.com/v1/tracks/2deg8EOIWnURjOY4EVNIkT,https://api.spotify.com/v1/audio-analysis/2deg8EOIWnURjOY4EVNIkT,313987,4
1318,Hold On to the Nights - 2021 - Remaster,Stories To Tell: Greatest Hits and More,Richard Marx,11,4xwbdgWQSQRDxz19sfO04X,False,0.294,0.351,0,-7.833,0,0.0299,0.487,0.0,0.103,0.155,143.672,audio_features,4xwbdgWQSQRDxz19sfO04X,spotify:track:4xwbdgWQSQRDxz19sfO04X,https://api.spotify.com/v1/tracks/4xwbdgWQSQRDxz19sfO04X,https://api.spotify.com/v1/audio-analysis/4xwbdgWQSQRDxz19sfO04X,319493,4
1319,Hold On to the Nights,Inside My Head,Richard Marx,5,1GcN7D2fvkkDLRpsoJ2iBK,False,0.267,0.317,0,-8.952,0,0.0297,0.596,0.0,0.163,0.13,143.546,audio_features,1GcN7D2fvkkDLRpsoJ2iBK,spotify:track:1GcN7D2fvkkDLRpsoJ2iBK,https://api.spotify.com/v1/tracks/1GcN7D2fvkkDLRpsoJ2iBK,https://api.spotify.com/v1/audio-analysis/1GcN7D2fvkkDLRpsoJ2iBK,313987,4
1320,Roll With It,Roll With It,Steve Winwood,54,2QlPByrmEO9XciNBXCrawR,False,0.759,0.645,0,-13.352,1,0.0276,0.07,0.0403,0.0986,0.954,117.254,audio_features,2QlPByrmEO9XciNBXCrawR,spotify:track:2QlPByrmEO9XciNBXCrawR,https://api.spotify.com/v1/tracks/2QlPByrmEO9XciNBXCrawR,https://api.spotify.com/v1/audio-analysis/2QlPByrmEO9XciNBXCrawR,320733,4
1321,Roll With It,Revolutions: The Very Best Of Steve Winwood,Steve Winwood,21,71CIvGnyrdlq0edZCrXyRf,False,0.754,0.872,0,-6.561,1,0.0269,0.0698,0.00577,0.172,0.956,117.244,audio_features,71CIvGnyrdlq0edZCrXyRf,spotify:track:71CIvGnyrdlq0edZCrXyRf,https://api.spotify.com/v1/tracks/71CIvGnyrdlq0edZCrXyRf,https://api.spotify.com/v1/audio-analysis/71CIvGnyrdlq0edZCrXyRf,269747,4
1322,Love Bites - Live,Mirror Ball - Live & More,Def Leppard,31,6iCCvEH7xhkcsFTXnLVLIK,False,0.316,0.802,8,-6.234,1,0.0377,0.00448,4.17e-05,0.918,0.343,131.491,audio_features,6iCCvEH7xhkcsFTXnLVLIK,spotify:track:6iCCvEH7xhkcsFTXnLVLIK,https://api.spotify.com/v1/tracks/6iCCvEH7xhkcsFTXnLVLIK,https://api.spotify.com/v1/audio-analysis/6iCCvEH7xhkcsFTXnLVLIK,448240,4
1323,Love Bites - Remastered 2017,The Story So Far: The Best Of Def Leppard (Deluxe),Def Leppard,26,53K6uKQn2ENlsdFIsjUX4P,False,0.577,0.705,0,-8.788,0,0.0347,0.00471,0.00448,0.0717,0.482,129.777,audio_features,53K6uKQn2ENlsdFIsjUX4P,spotify:track:53K6uKQn2ENlsdFIsjUX4P,https://api.spotify.com/v1/tracks/53K6uKQn2ENlsdFIsjUX4P,https://api.spotify.com/v1/audio-analysis/53K6uKQn2ENlsdFIsjUX4P,347267,4
1324,Red Red Wine,The Very Best Of,UB40,72,4uOKFydzAejjSFqYbv1XPt,False,0.857,0.468,1,-8.53,1,0.0476,0.00414,1.32e-05,0.269,0.843,89.119,audio_features,4uOKFydzAejjSFqYbv1XPt,spotify:track:4uOKFydzAejjSFqYbv1XPt,https://api.spotify.com/v1/tracks/4uOKFydzAejjSFqYbv1XPt,https://api.spotify.com/v1/audio-analysis/4uOKFydzAejjSFqYbv1XPt,183733,4
1325,Red Red Wine,Unplugged,"UB40 featuring Ali, Astro & Mickey",47,2w2VYhW71lUiP7MI2CCt8P,False,0.873,0.421,1,-10.685,1,0.0463,0.00166,3.28e-05,0.14,0.888,89.268,audio_features,2w2VYhW71lUiP7MI2CCt8P,spotify:track:2w2VYhW71lUiP7MI2CCt8P,https://api.spotify.com/v1/tracks/2w2VYhW71lUiP7MI2CCt8P,https://api.spotify.com/v1/audio-analysis/2w2VYhW71lUiP7MI2CCt8P,182400,4
1326,Red Red Wine - Remastered,Essential,UB40,35,2RXeZrnd3YnEsUPv7ODpUu,False,0.863,0.408,1,-10.558,1,0.0505,0.00334,9.56e-06,0.224,0.819,89.127,audio_features,2RXeZrnd3YnEsUPv7ODpUu,spotify:track:2RXeZrnd3YnEsUPv7ODpUu,https://api.spotify.com/v1/tracks/2RXeZrnd3YnEsUPv7ODpUu,https://api.spotify.com/v1/audio-analysis/2RXeZrnd3YnEsUPv7ODpUu,182547,4
1327,A Groovy Kind of Love,Love Songs (A Compilation Old and New),Phil Collins,67,5OHUTC4EvTbL0DuZQRIGGX,False,0.452,0.306,2,-9.632,1,0.0274,0.235,1.91e-05,0.0989,0.182,144.125,audio_features,5OHUTC4EvTbL0DuZQRIGGX,spotify:track:5OHUTC4EvTbL0DuZQRIGGX,https://api.spotify.com/v1/tracks/5OHUTC4EvTbL0DuZQRIGGX,https://api.spotify.com/v1/audio-analysis/5OHUTC4EvTbL0DuZQRIGGX,210733,4
1328,A Groovy Kind of Love - 2016 Remaster,The Singles (Expanded),Phil Collins,53,3BSi5qoJGLab7rn7zfmTPA,False,0.456,0.243,2,-12.19,1,0.0286,0.414,4.45e-06,0.116,0.19,144.131,audio_features,3BSi5qoJGLab7rn7zfmTPA,spotify:track:3BSi5qoJGLab7rn7zfmTPA,https://api.spotify.com/v1/tracks/3BSi5qoJGLab7rn7zfmTPA,https://api.spotify.com/v1/audio-analysis/3BSi5qoJGLab7rn7zfmTPA,210347,4
1329,A Groovy Kind of Love - Live 1990; 2019 Remaster,Serious Hits...Live! (2019 Remaster),Phil Collins,36,3GDUInBurDXWZqbvHXb9U3,False,0.274,0.374,2,-9.181,1,0.0331,0.367,0.000109,0.859,0.23,144.524,audio_features,3GDUInBurDXWZqbvHXb9U3,spotify:track:3GDUInBurDXWZqbvHXb9U3,https://api.spotify.com/v1/tracks/3GDUInBurDXWZqbvHXb9U3,https://api.spotify.com/v1/audio-analysis/3GDUInBurDXWZqbvHXb9U3,208600,4
1330,A Groovy Kind of Love - 2016 Remaster,The Singles,Phil Collins,28,7jIbME4XbPYCoDjCDaSAP8,False,0.456,0.243,2,-12.19,1,0.0286,0.414,4.45e-06,0.116,0.19,144.131,audio_features,7jIbME4XbPYCoDjCDaSAP8,spotify:track:7jIbME4XbPYCoDjCDaSAP8,https://api.spotify.com/v1/tracks/7jIbME4XbPYCoDjCDaSAP8,https://api.spotify.com/v1/audio-analysis/7jIbME4XbPYCoDjCDaSAP8,210347,4
1331,Kokomo,Made In California,The Beach Boys,71,7B22szTT8omMRmpQw6DMqV,False,0.683,0.575,0,-11.857,1,0.0361,0.00912,0.0,0.125,0.935,115.579,audio_features,7B22szTT8omMRmpQw6DMqV,spotify:track:7B22szTT8omMRmpQw6DMqV,https://api.spotify.com/v1/tracks/7B22szTT8omMRmpQw6DMqV,https://api.spotify.com/v1/audio-analysis/7B22szTT8omMRmpQw6DMqV,217787,4
1332,Kokomo,The Beach Boys With The Royal Philharmonic Orchestra,The Beach Boys,37,3wgxpFGbgAighXR6eo56nW,False,0.706,0.714,0,-6.819,1,0.0266,0.0939,0.0,0.111,0.803,115.598,audio_features,3wgxpFGbgAighXR6eo56nW,spotify:track:3wgxpFGbgAighXR6eo56nW,https://api.spotify.com/v1/tracks/3wgxpFGbgAighXR6eo56nW,https://api.spotify.com/v1/audio-analysis/3wgxpFGbgAighXR6eo56nW,230856,4
